#IP,HTTP1-JSON,HTTP2-JSON,HTTP1-RFC-GET,HTTP2-RFC-GET,HTTP1-RFC-POST,HTTP2-RFC-POST,TLS 1.3 support,hostname
47,104.225.11.36,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,104.225.11.36
48,17.253.16.119,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,usscz2-doh-001.aaplimg.com
49,45.90.30.81,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns2.nextdns.io
50,185.88.160.25,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,rns.im.spb.ru
51,165.232.130.184,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,165.232.130.184
52,45.90.28.62,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns1.nextdns.io
53,45.90.30.91,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns2.nextdns.io
54,194.39.205.162,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,de.dnsguard.eu
55,188.172.213.149,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,188.172.213.149
56,210.246.144.15,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,210.246.144.15
57,51.79.173.140,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,dns.futa.gg
58,86.109.1.91,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,odoh-proxy
59,47.254.160.160,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,47.254.160.160
60,149.112.121.20,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,protected.canadianshield.cira.ca
61,45.90.28.95,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,dns1.nextdns.io
62,14.192.49.53,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,14.192.49.53
63,178.18.54.141,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,nsc.torgues.net
64,202.218.2.19,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,h202-218-2-19.ablenetvps.ne.jp
65,31.187.64.235,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,dev.ahadns.net
66,109.24.72.11,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,109.24.72.11
